pid	title	journal	year	x	y	citation_count	size
37208329	ERK and USP5 govern PD-1 homeostasis via deubiquitination to modulate tumor immunotherapy.	Nature communications	2023	-18.37479383899135	-6.3235828217754575	0	
37208221	Predictive Capability of PD-L1 Protein Expression for Patients With Advanced NSCLC: Any Differences Based on Histology?	Clinical lung cancer	2023	13.804363552721131	-29.561049138180834	0	
37208129	Combining histological grade, TILs, and the PD-1/PD-L1 pathway to identify immunogenic tumors and de-escalate radiotherapy in early breast cancer: a secondary analysis of a randomized clinical trial.	Journal for immunotherapy of cancer	2023	-6.680919886723474	17.015357248038935	0	
37207581	PD-L1 exosomes electrochemical sensor based on coordination of AgNCs and Zr4+: Multivalent peptide enhancing target capture efficiency and antifouling performance.	Biosensors & bioelectronics	2023	-42.96991067040414	-53.53991065273696	0	
37207535	Design, synthesis, and evaluation of PD-1/PD-L1 small-molecule inhibitors bearing a rigid indane scaffold.	European journal of medicinal chemistry	2023	-41.13724282043452	-39.18121649560261	0	
37207445	The current advances and future directions of PD-1/PD-L1 blockade in head and neck squamous cell carcinoma (HNSCC) in the era of immunotherapy.	International immunopharmacology	2023	-8.412869121695305	-6.747285177540861	2	
37207152	Hepatic myofibroblasts exert immunosuppressive effects independent of the immune checkpoint regulator PD-L1 in liver metastasis of pancreatic ductal adenocarcinoma.	Frontiers in oncology	2023	-3.5924231150704977	3.36162531313811	2	
37206267	IGH::CD274 (PD-L1) rearrangement in diffuse large B cell lymphoma and its therapeutic implication.	EJHaem	2023	-32.07068288456443	27.57110969240517	0	
37205993	A BRAF mutation-associated gene risk model for predicting the prognosis of melanoma.	Heliyon	2023	-1.600353048274986	49.89191173574429	0	
37205768	PD-L1 checkpoint blockade promotes regulatory T cell activity that underlies therapy resistance.	Science immunology	2023	-28.72097941280336	-7.167186980432014	2	
37205200	Gustave Roussy immune score is a prognostic marker in patients with small cell lung cancer undergoing immunotherapy: a real-world retrospective study.	Frontiers in oncology	2023	28.539311588125106	-43.41762369512374	0	
37205112	Repurposing pentamidine for cancer immunotherapy by targeting the PD1/PD-L1 immune checkpoint.	Frontiers in immunology	2023	-36.72850073064016	-38.09685261614372	0	
37205107	Clinical benefits of PD-1 inhibitors in specific subgroups of patients with advanced esophageal squamous cell carcinoma: a systematic review and meta-analysis of phase 3 randomized clinical trials.	Frontiers in immunology	2023	52.18191431565575	14.492058103325505	0	
37201379	Molecular characterization of immunoinhibitory factors PD-1/PD-L1 in sheep.	Veterinary immunology and immunopathology	2023	-57.82917882080836	-26.494747333175773	0	
37197440	Non-small cell lung cancer patients treated with Anti-PD1 immunotherapy show distinct microbial signatures and metabolic pathways according to progression-free survival and PD-L1 status.	Oncoimmunology	2023	23.46221510797988	40.93917135349864	1	
37196547	Inside PD-1/PD-L1,2 with their inhibitors.	European journal of medicinal chemistry	2023	-41.96199905570563	-36.016376124079635	1	
37196303	Investigation of the PD-1/PD-L1 Expression in the Lesional Skins of Patients With Psoriasis.	Dermatology practical & conceptual	2023	-59.07420867756036	-17.881008364623398	0	
37195370	[99mTc]-labelled anti-Programmed Death-Ligand 1 single-domain antibody SPECT/CT: a novel imaging biomarker for myocardial PD-L1 expression.	EJNMMI research	2023	11.799987163591869	-51.52406821347429	0	
37193972	PD-L1 stimulation can promote proliferation and survival of leukemic cells by influencing glucose and fatty acid metabolism in acute myeloid leukemia.	BMC cancer	2023	-37.61640601174453	-4.783045700754615	0	
37193763	Single cell profiling at the maternal-fetal interface reveals a deficiency of PD-L1+ non-immune cells in human spontaneous preterm labor.	Scientific reports	2023	-75.76189221729705	-19.41068907403916	0	
37193754	Bis(benzonitrile) dichloroplatinum (II) interrupts PD-1/PD-L1 interaction by binding to PD-1.	Acta pharmacologica Sinica	2023	-38.78077203614292	-40.531675664512846	0	
37191345	Combination immunotherapy of PEG-modified preladenant thermosensitive liposomes and PD-1 inhibitor effectively enhances the anti-tumor immune response and therapeutic effects.	Pharmaceutical development and technology	2023	-32.06291261347364	-48.10458823504416	0	
37190279	Local Delivery of Immunomodulatory Antibodies for Gastrointestinal Tumors.	Cancers	2023	40.54764492902893	15.80699458233893	0	
37190201	Current Progress on Predictive Biomarkers for Response to Immune Checkpoint Inhibitors in Gastric Cancer: How to Maximize the Immunotherapeutic Benefit?	Cancers	2023	43.71832269074337	19.301356485001897	0	
37189453	Dose-Dependent Effects in Plasma Oncotherapy: Critical In Vivo Immune Responses Missed by In Vitro Studies.	Biomolecules	2023	-24.6111969675425	-41.1704223710953	2	
37189103	Epigenetic reprogramming of Runx3 reinforces CD8 + T-cell function and improves the clinical response to immunotherapy.	Molecular cancer	2023	-13.194988315756753	28.25360952690137	3	
37188764	Clinical roles of soluble PD-1 and PD-L1 in plasma of NSCLC patients treated with immune checkpoint inhibitors.	Cancer immunology, immunotherapy : CII	2023	22.034647451801952	-28.225416401979142	0	
37188668	Clinical efficacy and biomarker analysis of dual PD-1/CTLA-4 blockade in recurrent/metastatic EBV-associated nasopharyngeal carcinoma.	Nature communications	2023	42.61226689290745	26.64958551023249	0	
37188271	Management and prediction of immune-related adverse events for PD1/PDL-1 immunotherapy in colorectal cancer.	Frontiers in pharmacology	2023	71.43811312188897	-15.123312882875208	0	
37188188	PD-1 inhibitor combined with radiotherapy and GM-CSF in MSS/pMMR metastatic colon cancer: a case report.	Frontiers in oncology	2023	36.452386410636485	25.248578566794915	0	
37184049	Infection pattern and immunological characteristics of Epstein-Barr virus latent infection in cervical squamous cell carcinoma.	Journal of medical virology	2023	-16.395063080554497	35.870912263477365	0	
37184030	Neutrophils as key regulators of tumor immunity that restrict immune checkpoint blockade in liver cancer.	Cancer biology & medicine	2023	-17.110708974487924	40.955585245151646	0	
37180201	Expression and Clinical Correlation of PD-1/PD-L1 and VE1(BRAFp.V600E) in Pediatric Langerhans Cell Histiocytosis.	Mediterranean journal of hematology and infectious diseases	2023	-29.141656260516225	17.451199317633115	0	
37180131	Study protocol: a prospective single-center study for non-invasive biomonitoring of renal complications in cancer patients treated with immune checkpoint inhibitors.	Frontiers in immunology	2023	70.49973535027479	1.3666859536164124	0	
37179293	Low plasma PD-L1 levels, early tumor onset and absence of peritoneal carcinomatosis improve prognosis of women with advanced high-grade serous ovarian cancer.	BMC cancer	2023	-19.077390262348608	14.86793872395883	1	
37178411	Identification of m6A-related lncRNAs as prognostic signature within colon tumor immune microenvironment.	Cancer reports (Hoboken, N.J.)	2023	-6.29618787085079	55.76745341118913	1	
37175900	PD-L1 Exon 3 Is a Hidden Switch of Its Expression and Function in Oral Cancer Cells.	International journal of molecular sciences	2023	-13.341541204464455	-5.422635972887083	1	
37175653	The Tumor Immune Microenvironment in Clear Cell Renal Cell Carcinoma.	International journal of molecular sciences	2023	15.656883134449888	33.39954211826436	1	
37175055	Correction: Sari, M.I.; Ilyas, S. The Expression Levels and Concentrations of PD-1 and PD-L1 Proteins in Septic Patients: A Systematic Review. Diagnostics 2022, 12, 2004.	Diagnostics (Basel, Switzerland)	2023	-56.95215818857089	35.22705974010817	0	
37174080	Immune Checkpoint Profiling in Humanized Breast Cancer Mice Revealed Cell-Specific LAG-3/PD-1/TIM-3 Co-Expression and Elevated PD-1/TIM-3 Secretion.	Cancers	2023	-2.649780097664024	25.428850342368204	1	
37173350	Radiomics models based on multisequence MRI for predicting PD-1/PD-L1 expression in hepatocellular carcinoma.	Scientific reports	2023	10.429693633029066	-10.767275844469893	0	
37170090	Comparative efficacy and safety of PD-1/PD-L1 inhibitors in triple negative breast cancer: a systematic review and network meta-analysis of randomized controlled trials.	Cancer cell international	2023	56.20199226051539	-11.759007386665228	0	
37166484	Single-center phase 2 study of PD-1 inhibitor combined with DNA hypomethylation agent + CAG regimen in patients with relapsed/refractory acute myeloid leukemia.	Cancer immunology, immunotherapy : CII	2023	47.82259876439174	-4.313769614451978	0	
37166471	Tucatinib promotes immune activation and synergizes with programmed cell death-1 and programmed cell death-ligand 1 inhibition in HER2-positive breast cancer.	Journal of the National Cancer Institute	2023	-12.978479481961172	-34.66350359134131	0	
37165196	Personalized RNA neoantigen vaccines stimulate T cells in pancreatic cancer.	Nature	2023	-20.847054912822315	-13.17086941945003	31	
37164450	AR-A014418 regulates intronic polyadenylation and transcription of PD-L1 through inhibiting CDK12 and CDK13 in tumor cells.	Journal for immunotherapy of cancer	2023	-37.93212995074957	-6.969774763158448	0	
37163215	HLA-DR+ mucosal-associated invariant T cells predict poor prognosis in patients with sepsis: A prospective observational study.	Scandinavian journal of immunology	2023	-53.9713752525369	33.79622764567237	0	
37162929	Expansion of Disease Specific Cardiac Macrophages in Immune Checkpoint Inhibitor Myocarditis.	bioRxiv : the preprint server for biology	2023	85.68723953880102	3.14137190815065	0	
37155024	Identification and verification of an ALYREF-involved 5-methylcytosine based signature for stratification of prostate cancer patients and prediction of clinical outcome and response to therapies.	Discover. Oncology	2023	-8.953506297798429	57.67176583903988	0	
37153768	Value assessment of PD-1/PD-L1 inhibitors in the treatment of oesophageal and gastrointestinal cancers.	Frontiers in pharmacology	2023	51.10774411762641	16.40115740271193	0	
37153387	Persistent T cell proliferation and MDSCs expansion precede incomplete CD4+ T cell recovery in people with acute HIV-1 infection with early ART.	Heliyon	2023	-78.9243008781106	16.066108191797767	0	
37152526	Over-expression of programmed death-ligand 1 and programmed death-1 on antigen-presenting cells as a predictor of organ dysfunction and mortality during early sepsis: a prospective cohort study.	World journal of emergency medicine	2023	-57.379752412054266	33.68947796599296	0	
37152047	Concurrent sintilimab with sequential chemoradiotherapy for unresectable, stage III non-small cell lung cancer: a retrospective study.	Frontiers in oncology	2023	41.2368468043927	-23.582270918732966	0	
37151388	The Real-world Therapeutic Analysis of First-line Immunotherapy in Chinese Patients with Drive Gene Positive for Advanced Non-Small Cell Lung Cancer.	Journal of Cancer	2023	25.886714750178943	-22.628151771423543	0	
37150782	Programmed death ligand 1 expression in diffuse large B cell lymphoma: correlation with clinicopathological prognostic factors.	Journal of the Egyptian National Cancer Institute	2023	-34.52515736875857	26.64374377012986	0	
37150404	Tumor lysates-constructed hydrogel to potentiate tumor immunotherapy.	Journal of controlled release : official journal of the Controlled Release Society	2023	-28.10440466328285	-51.32433816262142	0	
37150013	Combination therapy with immune checkpoint inhibitors in recurrent or metastatic squamous cell carcinoma of the head and neck: A meta-analysis.	International immunopharmacology	2023	49.531823753147215	32.45243212926945	0	
37148978	Identification of a novel small-molecule inhibitor targeting TIM-3 for cancer immunotherapy.	Biochemical pharmacology	2023	-38.0851073850451	-36.56837610227664	0	
37147977	First-line immune-checkpoint inhibitor treatment in extensive-disease small-cell lung cancer: A classical and network meta-analysis.	Journal of cancer research and therapeutics	2023	46.29890173675624	-40.74729561798705	0	
37146474	Combination therapy with anti-programmed cell death 1 antibody plus angiokinase inhibitor exerts synergistic antitumor effect against malignant mesothelioma via tumor microenvironment modulation.	Lung cancer (Amsterdam, Netherlands)	2023	43.55521361437068	-11.3642505591065	1	
37143946	Anti-PD-1 immunotherapy combined with stereotactic body radiation therapy and GM-CSF for the treatment of advanced malignant PEComa: A case report.	Frontiers in oncology	2023	57.07140725942524	14.32205942891968	0	
37142983	Identification of SPRYD4 as a tumour suppressor predicts prognosis and correlates with immune infiltration in cholangiocarcinoma.	BMC cancer	2023	-1.9520002765991111	60.4524230177541	0	
37141978	Immune checkpoint inhibitor-induced cutaneous toxicities: a review of histopathologic and clinical features.	Human pathology	2023	75.79690803531457	-22.3208747953036	1	
37141702	CD69 on Tumor-Infiltrating Cells Correlates With Neuroblastoma Suppression by Simultaneous PD-1 and PD-L1 Blockade.	The Journal of surgical research	2023	-26.34750175253863	12.848891830745004	0	
37139744	Association between programmed death-1 pathway and major depression.	The world journal of biological psychiatry : the official journal of the World Federation of Societies of Biological Psychiatry	2023	-50.04436725515143	-13.974150674319429	0	
37138876	Prognostic value of programmed cell death ligand 1 expression in patients with intrahepatic cholangiocarcinoma: a meta-analysis.	Frontiers in immunology	2023	0.1985096484567283	5.690745975343671	0	
37138100	Modulation of immune checkpoint regulators in interferon γ induced urothelial carcinoma and activated T-lymphocyte cells by cytostatics.	Genes and immunity	2023	-10.75285649665236	-36.03448527309744	0	
37138075	Targeting PD-L2-RGMb overcomes microbiome-related immunotherapy resistance.	Nature	2023	-23.518687899530743	0.5572753958762922	4	
37132280	LAG-3 transcriptomic expression patterns across malignancies: Implications for precision immunotherapeutics.	Cancer medicine	2023	9.588868854977006	23.17534810035874	1	
37132258	Predicting immune-related adverse events using a simplified frailty score in cancer patients treated with checkpoint inhibitors: A retrospective cohort study.	Cancer medicine	2023	74.0443291885704	-12.200814031192516	1	
37132038	Toxicities associated with immune checkpoint inhibitors: a systematic study.	International journal of surgery (London, England)	2023	64.83702736735668	-16.225652512742975	1	
37131900	Analysis of Antibody Induction by Macrophages Treated Ex Vivo with Human Proteins in Mice.	Reports of biochemistry & molecular biology	2023	-32.062475213078855	-7.062911459243962	0	
37127775	DNMT3AR882H accelerates angioimmunoblastic T-cell lymphoma in mice.	Oncogene	2023	-31.34852464408593	36.90460596879116	0	
37127565	Clinical significance of serum-derived exosomal PD-L1 expression in patients with advanced pancreatic cancer.	BMC cancer	2023	-44.51138576971282	-56.30080109671677	1	
37124885	Immunotherapy for recurrent hepatocellular carcinoma.	World journal of gastroenterology	2023	29.235454198516717	49.4428078721677	0	
37124509	Case Report: PD-L1-negative advanced bladder cancer effectively treated with anlotinib and tislelizumab: A report of two cases.	Frontiers in oncology	2023	68.92746624852134	16.050726809151765	0	
37124495	Emerging trends of BCG immunotherapy for bladder cancer in last decade: a bibliometric and visualization analysis.	Frontiers in oncology	2023	71.67991877548431	22.71921294285632	0	
37124488	Cardiotoxicity of lung cancer-related immunotherapy versus chemotherapy: a systematic review and network meta-analysis of randomized controlled trials.	Frontiers in oncology	2023	82.4738870934666	3.055465681208463	0	
37124234	Comparison of pneumonitis risk between immunotherapy alone and in combination with chemotherapy: an observational, retrospective pharmacovigilance study.	Frontiers in pharmacology	2023	65.85125941753681	-8.098865422201127	0	
37122752	Case report: Complete response of an anaplastic thyroid carcinoma patient with NRAS Q61R/BRAF D594N mutations to the triplet of dabrafenib, trametinib and PD-1 antibody.	Frontiers in immunology	2023	26.92275843311012	32.82634713208539	0	
37122540	Computational design of a cyclic peptide that inhibits the CTLA4 immune checkpoint.	RSC medicinal chemistry	2023	-46.07561434887105	-47.19598054281314	2	
37122279	Editorial: Twenty Years On from Sequencing the Human Genome, Personalized/Precision Oncology Prepares to Meet the Challenges of Checkpoint Inhibitor Therapy.	Medical science monitor : international medical journal of experimental and clinical research	2023	16.620787581231955	4.494420460551221	0	
37117135	Immune mechanisms of toxicity from checkpoint inhibitors.	Trends in cancer	2023	80.4487139777913	-5.375773489229687	3	
37114540	Dihydropyrimidine Dehydrogenase (DPD) as a Bridge between the Immune Microenvironment of Colon Cancers and 5-FU Resistance.	Frontiers in bioscience (Landmark edition)	2023	11.797773720331971	41.126340569363606	0	
37114136	Efficacy and safety of PD-1/PD-L1 inhibitor combined with chemotherapy versus chemotherapy alone in the treatment of advanced gastric or gastroesophageal junction adenocarcinoma: a systematic review and meta-analysis.	Frontiers in oncology	2023	49.731193908965714	15.362020658558931	0	
37114049	Impact of endogenous glucocorticoid on response to immune checkpoint blockade in patients with advanced cancer.	Frontiers in immunology	2023	24.734904855075243	-26.811336125400285	1	
37113606	Application of single cell multiomics points to changes in chromatin accessibility near calcitonin receptor like receptor and a possible role for adrenomedullin in the post-shock lung.	Frontiers in medicine	2023	-0.0891604476666696	-22.6689561122182	0	
37108474	Immune Checkpoint Inhibitor, Nivolumab, Combined with Chemotherapy Improved the Survival of Unresectable Advanced and Metastatic Esophageal Squamous Cell Carcinoma: A Real-World Experience.	International journal of molecular sciences	2023	53.26646834503006	12.798117303616594	0	
37108276	Circulating CD137+ T Cell Levels Are Correlated with Response to Pembrolizumab Treatment in Advanced Head and Neck Cancer Patients.	International journal of molecular sciences	2023	14.921330661822418	-6.720322003966406	0	
37106265	An HPK1 inhibitor enhanced the tumour response to anti-PD-1 immunotherapy in non-Hodgkin's lymphoma.	Clinical and experimental medicine	2023	-12.38936216065172	-24.3594626111198	0	
37105516	PPARγ agonist pioglitazone enhances colorectal cancer immunotherapy by inducing PD-L1 autophagic degradation.	European journal of pharmacology	2023	-24.6338321994394	-29.15707911017404	1	
37103651	Immune-related thyroid dysfunctions during anti PD-1/PD-L1 inhibitors: new evidence from a single centre experience.	Clinical and experimental medicine	2023	78.99965382303401	-17.4839000067642	0	
37100904	De novo design of protein interactions with learned surface fingerprints.	Nature	2023	-46.93970339792306	-42.18455490761495	6	
37098880	Clinicopathological assessment of PD-1/PD-L1 immune checkpoint expression in desmoid tumors.	European journal of histochemistry : EJH	2023	-16.934175382798355	23.02732015068715	1	
37096255	PPARγ inhibited tumor immune escape by inducing PD-L1 autophagic degradation.	Cancer science	2023	-24.626434618063783	-29.155042729698337	2	
37095958	Effectiveness and safety of first-line immune checkpoint inhibitors for patients with extensive-stage small cell lung carcinoma: A systematic review and network meta-analysis.	Heliyon	2023	46.41242481815296	-39.7651061256354	0	
37095139	Development of anti-feline PD-1 antibody and its functional analysis.	Scientific reports	2023	-16.066196085124027	-15.573359762461076	0	
37089888	Clinical characteristics and management of immune checkpoint inhibitor-related cardiotoxicity: A single-center experience.	Frontiers in cardiovascular medicine	2023	82.45889896407901	1.790321432882203	0	
37086293	Characterization and digital spatial deconvolution of the immune microenvironment of intraductal oncocytic papillary neoplasms (IOPN) of the pancreas.	Virchows Archiv : an international journal of pathology	2023	-0.0875260908208304	15.420840628768987	0	
37084635	Tumor immunosuppression relief via acidity modulation combined PD-L1 siRNA for enhanced immunotherapy.	Biomaterials advances	2023	-32.95404891216237	-52.621650447830206	1	
37084488	DC101, an anti-VEGFR2 agent, promotes high-endothelial venule formation and immune infiltration versus SAR131675 and fruquintinib.	Biochemical and biophysical research communications	2023	-8.080101788576783	-44.73709317317883	0	
37081973	Tumor immune microenvironment of cutaneous angiosarcoma with cancer testis antigens and the formation of tertiary lymphoid structures.	Frontiers in oncology	2023	-19.3948108444978	24.15073942813255	0	
37081867	Antitumor activity and safety of camrelizumab combined with apatinib in patients with relapsed or refractory peripheral T-cell lymphoma: An open-label, multicenter, phase II study.	Frontiers in immunology	2023	55.03315709424672	-1.9305580769844084	0	
37081866	Immune-related pulmonary toxicities of checkpoint inhibitors in non-small cell lung cancer: Diagnosis, mechanism, and treatment strategies.	Frontiers in immunology	2023	66.85301164799351	-8.945412176919868	0	
37081776	Metastatic sites and lesion numbers cooperated to predict efficacy of PD-1 inhibitor-based combination therapy for patients with metastatic colorectal cancer.	Cancer medicine	2023	36.745380067502325	23.975164121093087	1	
37079975	The programmed cell death protein 1 (PD1) and the programmed cell death ligand 1 (PD-L1) are significantly downregulated on macrophages and Hofbauer cells in the placenta of preeclampsia patients.	Journal of reproductive immunology	2023	-74.7439170252445	-18.11101959675845	1	
37078210	[Expert consensus on PD-L1 expression testing in esophageal carcinoma in China].	Zhonghua zhong liu za zhi [Chinese journal of oncology]	2023	18.847603419344157	-48.55219445308493	0	
37077473	Beyond antibody fucosylation: α-(1,6)-fucosyltransferase (Fut8) as a potential new therapeutic target for cancer immunotherapy.	Antibody therapeutics	2023	8.325276138174255	3.36411987648136	2	
37076508	A novel immune score model predicting the prognosis and immunotherapy response of breast cancer.	Scientific reports	2023	1.0357008030447676	45.6536062449067	0	
37076040	Immune-checkpoint inhibitor resistance in cancer treatment: Current progress and future directions.	Cancer letters	2023	31.53798174207424	14.545381383337704	3	
37075702	The success of anti-PD-1 with chemotherapy for esophageal squamous cell carcinoma.	Cell reports. Medicine	2023	52.43421801865152	15.61292976520144	0	
37072748	"The ""Great Debate"" at Melanoma Bridge 2022, Naples, December 1st-3rd, 2022."	Journal of translational medicine	2023	30.897509784039	26.940112296720624	0	
37072108	PD-L1 and MCL-1 markers and the relationship with prognostic characteristics of differentiated thyroid carcinoma.	Molecular and cellular endocrinology	2023	-6.416776298250952	-21.65418338574953	0	
37071269	A review of recent advances in the novel therapeutic targets and immunotherapy for lung cancer.	Medical oncology (Northwood, London, England)	2023	41.46190494424594	-40.16415633270076	2	
37070426	PD-1/PD-L1 inhibitors-associated cardiac adverse events: a retrospective and real-world study based on the FDA Adverse Event Reporting System (FAERS).	Expert opinion on drug safety	2023	61.78745905168285	-18.068771896585613	0	
37067955	Bevacizumab/PD-1 inhibitor plus chemotherapy as first-line treatment of advanced non-squamous non-small-cell lung cancer.	Journal of comparative effectiveness research	2023	50.74908386043855	-23.854294128681172	0	
37066240	Increased response to immune checkpoint inhibitors with dietary methionine restriction.	bioRxiv : the preprint server for biology	2023	-19.683725707599447	-31.69837575927579	1	
37065996	Pathologic complete response of hepatoid adenocarcinoma of the stomach after chemo-immunotherapy: A rare case report and literature review.	Frontiers in surgery	2023	48.563816161544295	19.956058026767582	0	
37064132	Dysregulation of systemic soluble immune checkpoints in early breast cancer is attenuated following administration of neoadjuvant chemotherapy and is associated with recovery of CD27, CD28, CD40, CD80, ICOS and GITR and substantially increased levels of PD-L1, LAG-3 and TIM-3.	Frontiers in oncology	2023	3.907703873034993	24.27293028919149	1	
37063927	Progress in the clinical application of immune checkpoint inhibitors in small cell lung cancer.	Frontiers in immunology	2023	44.32472369358574	-41.1121870460127	0	
37062259	Research progress on PD-1 and PD-L1 inhibitors in the treatment of metastatic urothelial carcinoma.	International immunopharmacology	2023	66.56744569349729	22.122795222786795	0	
37056754	Soluble immune checkpoints as correlates for HIV persistence and T cell function in people with HIV on antiretroviral therapy.	Frontiers in immunology	2023	-80.89646987843206	15.02804835103724	0	
37056572	Strategies targeting PD-L1 expression and associated opportunities for cancer combination therapy.	Theranostics	2023	-31.779475924606505	-45.62627748813602	5	
37055842	Targeting inhibition of prognosis-related lipid metabolism genes including CYP19A1 enhances immunotherapeutic response in colon cancer.	Journal of experimental & clinical cancer research : CR	2023	0.2803535610690962	54.91630059874809	1	
37055838	Immunotherapy of thymic epithelial tumors: molecular understandings and clinical perspectives.	Molecular cancer	2023	38.75835489303397	-1.6762939212534125	0	
37054586	ICI-based therapies: A new strategy for oral potentially malignant disorders.	Oral oncology	2023	54.37404753288824	35.26544845315924	0	
37052807	CircSCUBE3 Reduces the Anti-gastric Cancer Activity of Anti-PD-L1.	Molecular biotechnology	2023	-5.119620716882531	58.955507164264375	0	
37048719	Updated Immunotherapy for Gastric Cancer.	Journal of clinical medicine	2023	43.10221302455845	18.739300637413635	0	
37047817	Engineering a HER2-CAR-NK Cell Secreting Soluble Programmed Cell Death Protein with Superior Antitumor Efficacy.	International journal of molecular sciences	2023	-42.43374670475789	4.516520664663156	2	
37047395	PD-1 Independent Role of PD-L1 in Triple-Negative Breast Cancer Progression.	International journal of molecular sciences	2023	-35.6644504285711	-5.814114994125787	1	
37046787	The Immune Checkpoint Receptor CD96: A Local and Systemic Immune Modulator in Oral Cancer?	Cancers	2023	-7.799364637482665	-13.934516718727105	1	
37045913	5-methyladenosine regulators play a crucial role in development of chronic hypersensitivity pneumonitis and idiopathic pulmonary fibrosis.	Scientific reports	2023	-9.252954673502476	58.09506893297085	0	
37044092	MYC activation impairs cell-intrinsic IFNγ signaling and confers resistance to anti-PD1/PD-L1 therapy in lung cancer.	Cell reports. Medicine	2023	-17.972644662711794	-18.678104820654237	1	
37040183	Combination of AFP vaccine and immune checkpoint inhibitors slows hepatocellular carcinoma progression in preclinical models.	The Journal of clinical investigation	2023	28.98813701124706	50.07200887190987	0	
37038154	Cancer immunotherapy with immune checkpoint inhibitors (ICIs): potential, mechanisms of resistance, and strategies for reinvigorating T cell responsiveness when resistance is acquired.	Cancer cell international	2023	31.723040528623915	14.203215399831851	2	
37037616	Prior anti-CTLA-4 therapy impacts molecular characteristics associated with anti-PD-1 response in advanced melanoma.	Cancer cell	2023	13.538040121840888	-0.3242024033571508	1	
37036990	Blockade of trans PD-L1 interaction with CD80 augments antitumor immunity.	Proceedings of the National Academy of Sciences of the United States of America	2023	-48.78444355568941	-2.6545855888133043	0	
37036892	Tumor-Derived PD-L1+ Exosomes with Natural Inflammation Tropism for Psoriasis-Targeted Treatment.	Bioconjugate chemistry	2023	-45.16404605355534	-59.51597288859368	0	
37036308	Targeting GPC3high cancer-associated fibroblasts sensitizing the PD-1 blockage therapy in gastric cancer.	Annals of medicine	2023	0.6095823656613502	33.98699011077928	1	
37035883	[Correlation between Immune Microenvironment Features and EGFR Mutation Status  in Lung Adenocarcinoma].	Zhongguo fei ai za zhi = Chinese journal of lung cancer	2023	16.544848556336166	-17.500221661315702	0	
37035192	Cardiac infarction caused by PD-1 inhibitor during small cell neuroendocrine carcinoma of the ureter treatment: A case report.	Frontiers in oncology	2023	61.63564930108778	-19.52777559483413	0	
37033947	PathwayKO: An integrated platform for deciphering the systems-level signaling pathways.	Frontiers in immunology	2023	-2.829507400565863	43.052438346895904	0	
37033653	Hematologic side effects of immune checkpoint inhibitor with or without chemotherapy in patients with advanced and metastatic gastrointestinal cancer: A systematic review and network meta-analysis of phase 3 trials.	Frontiers in pharmacology	2023	73.52693581951803	-5.282825850085931	1	
37033602	Global trends in the health economics field of PD-1/PD-L1 inhibitors: A bibliometric and visualized study.	Frontiers in pharmacology	2023	19.74603281417077	-50.58817891495695	1	
37031362	High baseline tumor burden-associated macrophages promote an immunosuppressive microenvironment and reduce the efficacy of immune checkpoint inhibitors through the IGFBP2-STAT3-PD-L1 pathway.	Cancer communications (London, England)	2023	-2.2816893536648317	31.12164621640881	2	
37030592	Development of mouse models with restricted HLA-B∗57:01 presentation for the study of flucloxacillin-driven T-cell activation and tolerance in liver injury.	The Journal of allergy and clinical immunology	2023	-68.91827528996234	28.391909673034352	1	
37028818	Glucocorticoid activation by HSD11B1 limits T cell-driven interferon signaling and response to PD-1 blockade in melanoma.	Journal for immunotherapy of cancer	2023	-31.062238292736343	-18.205158228092166	0	
37028800	Anaplastic Classic Kaposi Sarcoma: PD-L1 Expression and Response to Immunotherapy: A Case Report and Review of the Literature.	Journal of the National Comprehensive Cancer Network : JNCCN	2023	56.95088068675948	-29.83492301197096	0	
37028278	B7x in cancer immunity and immunotherapy.	International immunopharmacology	2023	-28.999620156646117	5.451603739936856	5	
37025485	Immunotherapies for advanced hepatocellular carcinoma.	Frontiers in pharmacology	2023	30.945706619159814	49.53381331077563	2	
37024504	Targeting USP2 regulation of VPRBP-mediated degradation of p53 and PD-L1 for cancer therapy.	Nature communications	2023	-17.853550166474754	-5.745203589781763	2	
37021811	Neoadjuvant therapy with camrelizumab plus gemcitabine and cisplatin for patients with muscle-invasive bladder cancer: A multi-center, single-arm, phase 2 study.	Cancer medicine	2023	74.37826438314497	19.98358525580316	1	
37020545	Case report: Preliminary response to tislelizumab plus S-1 in patients with metastatic gallbladder carcinoma: A report of five cases and a literature review.	Frontiers in immunology	2023	52.538382780455	22.03579294145704	0	
37019647	MiR-10b-5p Impairs TET2-Mediated Inhibition of PD-L1 Transcription Thus Promoting Immune Evasion and Tumor Progression in Glioblastoma.	The Tohoku journal of experimental medicine	2023	-28.626217223636544	51.64971449795745	0	
37019172	Active immunization with a structurally aggregated PD-L1 antigen breaks T and B immune tolerance in non-human primates and exhibits in vivo anti-tumoral effects in immunocompetent mouse tumor models.	Cancer letters	2023	-26.36089104731635	-12.920711381945502	0	
37017695	Combined therapeutic effect of YHO-1701 with PD-1 blockade is dependent on natural killer cell activity in syngeneic mouse models.	Cancer immunology, immunotherapy : CII	2023	-17.81753393131029	-39.33131887743859	0	
37017116	Pemetrexed combined with dual immune checkpoint blockade enhances cytotoxic T lymphocytes against lung cancer.	Cancer science	2023	34.45592008477491	-42.20154326160893	1	
